R. Conrad Schultz,saturday-afternoon,2002,4,1,5,Faith Obedience,/general-conference/2002/04/faith-obedience,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-2060-elder-r-conrad-schultz-64k-eng.mp3
Robert R. Steuer,saturday-afternoon,2002,4,1,6,Being Teachable,/general-conference/2002/04/being-teachable,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-2070-elder-robert-r-steuer-64k-eng.mp3
Dallin H. Oaks,saturday-afternoon,2002,4,1,7,The Gospel in Our Lives,/general-conference/2002/04/the-gospel-in-our-lives,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-2080-elder-dallin-h-oaks-64k-eng.mp3
Neal A. Maxwell,saturday-afternoon,2002,4,1,8,Consecrate Thy Performance,/general-conference/2002/04/consecrate-thy-performance,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-2090-elder-neal-a-maxwell-64k-eng.mp3
L. Tom Perry,priesthood,2002,4,2,0,Becoming Men in Whom the Spirit of God Is,/general-conference/2002/04/becoming-men-in-whom-the-spirit-of-god-is,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-3010-elder-l-tom-perry-64k-eng.mp3
Ben B. Banks,priesthood,2002,4,2,1,This Road We Call Life,/general-conference/2002/04/this-road-we-call-life,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-3020-elder-ben-b-banks-64k-eng.mp3
Spencer J. Condie,priesthood,2002,4,2,2,Becoming a Great Benefit to Our Fellow Beings,/general-conference/2002/04/becoming-a-great-benefit-to-our-fellow-beings,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-3030-elder-spencer-j-condie-64k-eng.mp3
James E. Faust,priesthood,2002,4,2,3,It Can’t Happen to Me,/general-conference/2002/04/it-can-t-happen-to-me,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-3040-president-james-e-faust-64k-eng.mp3
Thomas S. Monson,priesthood,2002,4,2,4,They Pray and They Go,/general-conference/2002/04/they-pray-and-they-go,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-3050-president-thomas-s-monson-64k-eng.mp3
Gordon B. Hinckley,priesthood,2002,4,2,5,Personal Worthiness to Exercise the Priesthood,/general-conference/2002/04/personal-worthiness-to-exercise-the-priesthood,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-3060-president-gordon-b-hinckley-64k-eng.mp3
James E. Faust,sunday-morning,2002,4,3,0,The Lifeline of Prayer,/general-conference/2002/04/the-lifeline-of-prayer,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-4010-president-james-e-faust-64k-eng.mp3
Jeffrey R. Holland,sunday-morning,2002,4,3,1,The Other Prodigal,/general-conference/2002/04/the-other-prodigal,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-4020-elder-jeffrey-r-holland-64k-eng.mp3
Richard C. Edgley,sunday-morning,2002,4,3,2,For Thy Good,/general-conference/2002/04/for-thy-good,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-4030-bishop-richard-c-edgley-64k-eng.mp3
Gayle M. Clegg,sunday-morning,2002,4,3,3,The Language of Love,/general-conference/2002/04/the-language-of-love,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-4040-gayle-m-clegg-64k-eng.mp3
Robert D. Hales,sunday-morning,2002,4,3,4,Out of Darkness into His Marvelous Light,/general-conference/2002/04/out-of-darkness-into-his-marvelous-light,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-4050-elder-robert-d-hales-64k-eng.mp3
Gordon B. Hinckley,sunday-morning,2002,4,3,5,We Walk by Faith,/general-conference/2002/04/we-walk-by-faith,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-4060-president-gordon-b-hinckley-64k-eng.mp3
Russell M. Nelson,sunday-afternoon,2002,4,4,0,How Firm Our Foundation,/general-conference/2002/04/how-firm-our-foundation,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-5010-elder-russell-m-nelson-64k-eng.mp3
John M. Madsen,sunday-afternoon,2002,4,4,1,Eternal Life through Jesus Christ,/general-conference/2002/04/eternal-life-through-jesus-christ,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-5020-elder-john-m-madsen-64k-eng.mp3
Carlos H. Amado,sunday-afternoon,2002,4,4,2,Some Basic Teachings from the History of Joseph Smith,/general-conference/2002/04/some-basic-teachings-from-the-history-of-joseph-smith,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-5030-elder-carlos-h-amado-64k-eng.mp3
Gene R. Cook,sunday-afternoon,2002,4,4,3,Charity: Perfect and Everlasting Love,/general-conference/2002/04/charity-perfect-and-everlasting-love,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-5040-elder-gene-r-cook-64k-eng.mp3
Bonnie D. Parkin,sunday-afternoon,2002,4,4,4,Feel the Love of the Lord,/general-conference/2002/04/feel-the-love-of-the-lord,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-5050-bonnie-d-parkin-64k-eng.mp3
Gerald N. Lund,sunday-afternoon,2002,4,4,5,The Opportunity to Serve,/general-conference/2002/04/the-opportunity-to-serve,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-5060-elder-gerald-n-lund-64k-eng.mp3
William R. Walker,sunday-afternoon,2002,4,4,6,I’ll Go Where You Want Me to Go,/general-conference/2002/04/i-ll-go-where-you-want-me-to-go,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-5070-elder-william-r-walker-64k-eng.mp3
M. Russell Ballard,sunday-afternoon,2002,4,4,7,The Peaceable Things of the Kingdom,/general-conference/2002/04/the-peaceable-things-of-the-kingdom,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-5080-elder-m-russell-ballard-64k-eng.mp3
Gordon B. Hinckley,sunday-afternoon,2002,4,4,8,We Look to Christ,/general-conference/2002/04/we-look-to-christ,https://media2.ldscdn.org/assets/general-conference/april-2002-general-conference/2002-04-5090-president-gordon-b-hinckley-64k-eng.mp3
Sharon G. Larsen,young-women,2002,4,5,0,Standing in Holy Places,/general-conference/2002/04/standing-in-holy-places,https://media2.ldscdn.org/assets/general-young-women-meeting/2002-general-young-women-meeting/2002-03-0010-sharon-g-larsen-64k-eng.mp3
Carol B. Thomas,young-women,2002,4,5,1,Strengthen Home and Family,/general-conference/2002/04/strengthen-home-and-family,https://media2.ldscdn.org/assets/general-young-women-meeting/2002-general-young-women-meeting/2002-03-0020-carol-b-thomas-64k-eng.mp3
Margaret D. Nadauld,young-women,2002,4,5,2,Hold High the Torch,/general-conference/2002/04/hold-high-the-torch,https://media2.ldscdn.org/assets/general-young-women-meeting/2002-general-young-women-meeting/2002-03-0030-margaret-d-nadauld-64k-eng.mp3
Thomas S. Monson,young-women,2002,4,5,3,Pathways to Perfection,/general-conference/2002/04/pathways-to-perfection,https://media2.ldscdn.org/assets/general-young-women-meeting/2002-general-young-women-meeting/2002-03-0040-president-thomas-s-monson-64k-eng.mp3
Gordon B. Hinckley,saturday-morning,2001,10,0,0,Living in the Fulness of Times,/general-conference/2001/10/living-in-the-fulness-of-times,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-1010-president-gordon-b-hinckley-64k-eng.mp3
Dallin H. Oaks,saturday-morning,2001,10,0,1,Sharing the Gospel,/general-conference/2001/10/sharing-the-gospel,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-1020-elder-dallin-h-oaks-64k-eng.mp3
Charles A. Didier,saturday-morning,2001,10,0,2,Building a Bridge of Faith,/general-conference/2001/10/building-a-bridge-of-faith,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-1030-elder-charles-didier-64k-eng.mp3
Sheri L. Dew,saturday-morning,2001,10,0,3,It Is Not Good for Man or Woman to Be Alone,/general-conference/2001/10/it-is-not-good-for-man-or-woman-to-be-alone,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-1040-sheri-l-dew-64k-eng.mp3
Henry B. Eyring,saturday-morning,2001,10,0,4,Prayer,/general-conference/2001/10/prayer,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-1050-elder-henry-b-eyring-64k-eng.mp3
James E. Faust,saturday-morning,2001,10,0,5,The Atonement: Our Greatest Hope,/general-conference/2001/10/the-atonement-our-greatest-hope,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-1060-president-james-e-faust-64k-eng.mp3
David B. Haight,saturday-afternoon,2001,10,1,1,Faith of Our Prophets,/general-conference/2001/10/faith-of-our-prophets,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-2020-elder-david-b-haight-64k-eng.mp3
Joseph B. Wirthlin,saturday-afternoon,2001,10,1,2,One Step after Another,/general-conference/2001/10/one-step-after-another,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-2030-elder-joseph-b-wirthlin-64k-eng.mp3
L. Whitney Clayton,saturday-afternoon,2001,10,1,3,“Help Thou Mine Unbelief”,/general-conference/2001/10/help-thou-mine-unbelief,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-2040-elder-l-whitney-clayton-64k-eng.mp3
Christoffel Golden Jr.,saturday-afternoon,2001,10,1,4,Our Father’s Plan,/general-conference/2001/10/our-fathers-plan,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-2050-elder-christoffel-golden-jr-64k-eng.mp3
Walter F. González,saturday-afternoon,2001,10,1,5,Writing Gospel Principles in Our Hearts,/general-conference/2001/10/writing-gospel-principles-in-our-hearts,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-2060-elder-walter-f-gonzalez-64k-eng.mp3
Jeffrey R. Holland,saturday-afternoon,2001,10,1,6,“Like a Watered Garden”,/general-conference/2001/10/like-a-watered-garden,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-2070-elder-jeffrey-r-holland-64k-eng.mp3
M. Russell Ballard,saturday-afternoon,2001,10,1,7,Doctrine of Inclusion,/general-conference/2001/10/doctrine-of-inclusion,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-2080-elder-m-russell-ballard-64k-eng.mp3
Robert D. Hales,priesthood,2001,10,2,0,Fulfilling Our Duty to God,/general-conference/2001/10/fulfilling-our-duty-to-god,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-3010-elder-robert-d-hales-64k-eng.mp3
Cecil O. Samuelson Jr.,priesthood,2001,10,2,1,Our Duty to God,/general-conference/2001/10/our-duty-to-god,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-3020-elder-cecil-o-samuelson-jr-64k-eng.mp3
Steven E. Snow,priesthood,2001,10,2,2,Gratitude,/general-conference/2001/10/gratitude,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-3030-elder-steven-e-snow-64k-eng.mp3
Keith K. Hilbig,priesthood,2001,10,2,3,Create or Continue Priesthood Links,/general-conference/2001/10/create-or-continue-priesthood-links,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-3040-elder-keith-k-hilbig-64k-eng.mp3
James E. Faust,priesthood,2001,10,2,4,“Some Great Thing”,/general-conference/2001/10/some-great-thing,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-3050-president-james-e-faust-64k-eng.mp3
Thomas S. Monson,priesthood,2001,10,2,5,Duty Calls,/general-conference/2001/10/duty-calls,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-3060-president-thomas-s-monson-64k-eng.mp3
Gordon B. Hinckley,priesthood,2001,10,2,6,Reaching Down to Lift Another,/general-conference/2001/10/reaching-down-to-lift-another,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-3070-president-gordon-b-hinckley-64k-eng.mp3
Thomas S. Monson,sunday-morning,2001,10,3,0,Now Is the Time,/general-conference/2001/10/now-is-the-time,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-4010-president-thomas-s-monson-64k-eng.mp3
Boyd K. Packer,sunday-morning,2001,10,3,1,The Book of Mormon: Another Testament of Jesus Christ,/general-conference/2001/10/the-book-of-mormon-another-testament-of-jesus-christ,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-4020-president-boyd-k-packer-64k-eng.mp3
H. David Burton,sunday-morning,2001,10,3,2,Standing Tall,/general-conference/2001/10/standing-tall,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-4030-bishop-h-david-burton-64k-eng.mp3
Sharon G. Larsen,sunday-morning,2001,10,3,3,“Fear Not: For They That Be with Us Are More”,/general-conference/2001/10/fear-not-for-they-that-be-with-us-are-more,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-4040-sharon-g-larsen-64k-eng.mp3
Russell M. Nelson,sunday-morning,2001,10,3,4,“Set in Order Thy House”,/general-conference/2001/10/set-in-order-thy-house,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-4050-elder-russell-m-nelson-64k-eng.mp3
Gordon B. Hinckley,sunday-morning,2001,10,3,5,The Times in Which We Live,/general-conference/2001/10/the-times-in-which-we-live,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-4060-president-gordon-b-hinckley-64k-eng.mp3
L. Tom Perry,sunday-afternoon,2001,10,4,0,The Returned Missionary,/general-conference/2001/10/the-returned-missionary,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-5010-elder-l-tom-perry-64k-eng.mp3
Neal A. Maxwell,sunday-afternoon,2001,10,4,1,The Seventh Commandment: A Shield,/general-conference/2001/10/the-seventh-commandment-a-shield,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-5020-elder-neal-a-maxwell-64k-eng.mp3
Robert F. Orton,sunday-afternoon,2001,10,4,2,“The First and Great Commandment”,/general-conference/2001/10/the-first-and-great-commandment,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-5030-elder-robert-f-orton-64k-eng.mp3
Wayne S. Peterson,sunday-afternoon,2001,10,4,3,Our Actions Determine Our Character,/general-conference/2001/10/our-actions-determine-our-character,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-5040-elder-wayne-s-peterson-64k-eng.mp3
H. Ross Workman,sunday-afternoon,2001,10,4,4,Beware of Murmuring,/general-conference/2001/10/beware-of-murmuring,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-5050-elder-h-ross-workman-64k-eng.mp3
Richard G. Scott,sunday-afternoon,2001,10,4,5,The Power of a Strong Testimony,/general-conference/2001/10/the-power-of-a-strong-testimony,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-5060-elder-richard-g-scott-64k-eng.mp3
Gordon B. Hinckley,sunday-afternoon,2001,10,4,6,“Till We Meet Again”,/general-conference/2001/10/till-we-meet-again,https://media2.ldscdn.org/assets/general-conference/october-2001-general-conference/2001-10-5070-president-gordon-b-hinckley-64k-eng.mp3
Mary Ellen W. Smoot,women's,2001,10,5,0,Steadfast and Immovable,/general-conference/2001/10/steadfast-and-immovable,https://media2.ldscdn.org/assets/general-relief-society-meeting/2001-general-relief-society-meeting/2001-09-0010-mary-ellen-w-smoot-64k-eng.mp3
Virginia U. Jensen,women's,2001,10,5,1,Stand Firm,/general-conference/2001/10/stand-firm,https://media2.ldscdn.org/assets/general-relief-society-meeting/2001-general-relief-society-meeting/2001-09-0020-virginia-u-jensen-64k-eng.mp3
Sheri L. Dew,women's,2001,10,5,2,Are We Not All Mothers?,/general-conference/2001/10/are-we-not-all-mothers,https://media2.ldscdn.org/assets/general-relief-society-meeting/2001-general-relief-society-meeting/2001-09-0030-sheri-l-dew-64k-eng.mp3
Thomas S. Monson,women's,2001,10,5,3,“Be Thou an Example”,/general-conference/2001/10/be-thou-an-example,https://media2.ldscdn.org/assets/general-relief-society-meeting/2001-general-relief-society-meeting/2001-09-0040-president-thomas-s-monson-64k-eng.mp3
Gordon B. Hinckley,saturday-morning,2001,4,0,0,The Work Goes On,/general-conference/2001/04/the-work-goes-on,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-1010-president-gordon-b-hinckley-64k-eng.mp3
Richard G. Scott,saturday-morning,2001,4,0,1,First Things First,/general-conference/2001/04/first-things-first,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-1020-elder-richard-g-scott-64k-eng.mp3
Marlin K. Jensen,saturday-morning,2001,4,0,2,“To Walk Humbly with Thy God”,/general-conference/2001/04/to-walk-humbly-with-thy-god,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-1030-elder-marlin-k-jensen-64k-eng.mp3
Sydney S. Reynolds,saturday-morning,2001,4,0,3,A God of Miracles,/general-conference/2001/04/a-god-of-miracles,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-1040-sydney-s-reynolds-64k-eng.mp3
Jeffrey R. Holland,saturday-morning,2001,4,0,4,“Witnesses unto Me”,/general-conference/2001/04/witnesses-unto-me,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-1050-elder-jeffrey-r-holland-64k-eng.mp3
Thomas S. Monson,saturday-morning,2001,4,0,5,Compassion,/general-conference/2001/04/compassion,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-1060-president-thomas-s-monson-64k-eng.mp3
Boyd K. Packer,saturday-afternoon,2001,4,1,3,“The Touch of the Master’s Hand”,/general-conference/2001/04/the-touch-of-the-masters-hand,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-2040-president-boyd-k-packer-64k-eng.mp3
Robert D. Hales,saturday-afternoon,2001,4,1,4,Couple Missionaries: A Time to Serve,/general-conference/2001/04/couple-missionaries-a-time-to-serve,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-2050-elder-robert-d-hales-64k-eng.mp3
Darwin B. Christenson,saturday-afternoon,2001,4,1,5,"David, a Future Missionary",/general-conference/2001/04/david-a-future-missionary,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-2060-elder-darwin-b-christenson-64k-eng.mp3
L. Aldin Porter,saturday-afternoon,2001,4,1,6,“To Bear Testimony of Mine Only Begotten”,/general-conference/2001/04/to-bear-testimony-of-mine-only-begotten,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-2070-elder-l-aldin-porter-64k-eng.mp3
Russell M. Nelson,saturday-afternoon,2001,4,1,7,Personal Preparation for Temple Blessings,/general-conference/2001/04/personal-preparation-for-temple-blessings,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-2080-elder-russell-m-nelson-64k-eng.mp3
L. Tom Perry,saturday-afternoon,2001,4,1,8,Building a Community of Saints,/general-conference/2001/04/building-a-community-of-saints,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-2090-elder-l-tom-perry-64k-eng.mp3
Henry B. Eyring,priesthood,2001,4,2,0,“Watch with Me”,/general-conference/2001/04/watch-with-me,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-3010-elder-henry-b-eyring-64k-eng.mp3
David E. Sorensen,priesthood,2001,4,2,1,You Can’t Pet a Rattlesnake,/general-conference/2001/04/you-can-t-pet-a-rattlesnake,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-3020-elder-david-e-sorensen-64k-eng.mp3
John H. Groberg,priesthood,2001,4,2,2,Priesthood Power,/general-conference/2001/04/priesthood-power,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-3030-elder-john-h-groberg-64k-eng.mp3
James E. Faust,priesthood,2001,4,2,3,“Them That Honour Me I Will Honour”,/general-conference/2001/04/them-that-honour-me-i-will-honour,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-3040-president-james-e-faust-64k-eng.mp3
Thomas S. Monson,priesthood,2001,4,2,4,To the Rescue,/general-conference/2001/04/to-the-rescue,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-3050-president-thomas-s-monson-64k-eng.mp3
Gordon B. Hinckley,priesthood,2001,4,2,5,The Perpetual Education Fund,/general-conference/2001/04/the-perpetual-education-fund,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-3060-president-gordon-b-hinckley-64k-eng.mp3
James E. Faust,sunday-morning,2001,4,3,0,Born Again,/general-conference/2001/04/born-again,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-4010-president-james-e-faust-64k-eng.mp3
Neal A. Maxwell,sunday-morning,2001,4,3,1,“Plow in Hope”,/general-conference/2001/04/plow-in-hope,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-4020-elder-neal-a-maxwell-64k-eng.mp3
Keith B. McMullin,sunday-morning,2001,4,3,2,An Invitation with Promise,/general-conference/2001/04/an-invitation-with-promise,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-4030-bishop-keith-b-mcmullin-64k-eng.mp3
Carol B. Thomas,sunday-morning,2001,4,3,3,Sacrifice: An Eternal Investment,/general-conference/2001/04/sacrifice-an-eternal-investment,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-4040-carol-b-thomas-64k-eng.mp3
M. Russell Ballard,sunday-morning,2001,4,3,4,“His Word Ye Shall Receive”,/general-conference/2001/04/his-word-ye-shall-receive,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-4050-elder-m-russell-ballard-64k-eng.mp3
Gordon B. Hinckley,sunday-morning,2001,4,3,5,The Miracle of Faith,/general-conference/2001/04/the-miracle-of-faith,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-4060-president-gordon-b-hinckley-64k-eng.mp3
David B. Haight,sunday-afternoon,2001,4,4,0,Gratitude and Service,/general-conference/2001/04/gratitude-and-service,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-5010-elder-david-b-haight-64k-eng.mp3
Joseph B. Wirthlin,sunday-afternoon,2001,4,4,1,The Law of the Fast,/general-conference/2001/04/the-law-of-the-fast,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-5020-elder-joseph-b-wirthlin-64k-eng.mp3
John K. Carmack,sunday-afternoon,2001,4,4,2,United in Love and Testimony,/general-conference/2001/04/united-in-love-and-testimony,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-5030-elder-john-k-carmack-64k-eng.mp3
L. Lionel Kendrick,sunday-afternoon,2001,4,4,3,Enhancing Our Temple Experience,/general-conference/2001/04/enhancing-our-temple-experience,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-5040-elder-l-lionel-kendrick-64k-eng.mp3
Bruce D. Porter,sunday-afternoon,2001,4,4,4,Building the Kingdom,/general-conference/2001/04/building-the-kingdom,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-5050-elder-bruce-d-porter-64k-eng.mp3
Dallin H. Oaks,sunday-afternoon,2001,4,4,5,Focus and Priorities,/general-conference/2001/04/focus-and-priorities,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-5060-elder-dallin-h-oaks-64k-eng.mp3
Gordon B. Hinckley,sunday-afternoon,2001,4,4,6,Good-bye for Another Season,/general-conference/2001/04/good-bye-for-another-season,https://media2.ldscdn.org/assets/general-conference/april-2001-general-conference/2001-04-5070-president-gordon-b-hinckley-64k-eng.mp3
Sharon G. Larsen,young-women,2001,4,5,0,Your Celestial Guide,/general-conference/2001/04/your-celestial-guide,https://media2.ldscdn.org/assets/general-young-women-meeting/2001-general-young-women-meeting/2001-03-0010-sharon-g-larsen-64k-eng.mp3
Carol B. Thomas,young-women,2001,4,5,1,Developing Our Talent for Spirituality,/general-conference/2001/04/developing-our-talent-for-spirituality,https://media2.ldscdn.org/assets/general-young-women-meeting/2001-general-young-women-meeting/2001-03-0020-carol-b-thomas-64k-eng.mp3
Margaret D. Nadauld,young-women,2001,4,5,2,"A Comforter, a Guide, a Testifier",/general-conference/2001/04/a-comforter-a-guide-a-testifier,https://media2.ldscdn.org/assets/general-young-women-meeting/2001-general-young-women-meeting/2001-03-0030-margaret-d-nadauld-64k-eng.mp3
Gordon B. Hinckley,young-women,2001,4,5,3,How Can I Become the Woman of Whom I Dream?,/general-conference/2001/04/how-can-i-become-the-woman-of-whom-i-dream,https://media2.ldscdn.org/assets/general-young-women-meeting/2001-general-young-women-meeting/2001-03-0040-president-gordon-b-hinckley-64k-eng.mp3
Gordon B. Hinckley,saturday-morning,2000,10,0,0,A Great Family in Reverence and Worship,/general-conference/2000/10/a-great-family-in-reverence-and-worship,https://media2.ldscdn.org/assets/general-conference/october-2000-general-conference/2000-10-1010-president-gordon-b-hinckley-64k-eng.mp3
Robert D. Hales,saturday-morning,2000,10,0,1,The Covenant of Baptism: To Be in the Kingdom and of the Kingdom,/general-conference/2000/10/the-covenant-of-baptism-to-be-in-the-kingdom-and-of-the-kingdom,https://media2.ldscdn.org/assets/general-conference/october-2000-general-conference/2000-10-1020-elder-robert-d-hales-64k-eng.mp3
D. Todd Christofferson,saturday-morning,2000,10,0,2,The Redemption of the Dead and the Testimony of Jesus,/general-conference/2000/10/the-redemption-of-the-dead-and-the-testimony-of-jesus,https://media2.ldscdn.org/assets/general-conference/october-2000-general-conference/2000-10-1030-elder-d-todd-christofferson-64k-eng.mp3
Alexander B. Morrison,saturday-morning,2000,10,0,3,“Come and See”,/general-conference/2000/10/come-and-see,https://media2.ldscdn.org/assets/general-conference/october-2000-general-conference/2000-10-1040-elder-alexander-b-morrison-64k-eng.mp3
Loren C. Dunn,saturday-morning,2000,10,0,4,Testimony,/general-conference/2000/10/testimony,https://media2.ldscdn.org/assets/general-conference/october-2000-general-conference/2000-10-1050-elder-loren-c-dunn-64k-eng.mp3
Margaret D. Nadauld,saturday-morning,2000,10,0,5,The Joy of Womanhood,/general-conference/2000/10/the-joy-of-womanhood,https://media2.ldscdn.org/assets/general-conference/october-2000-general-conference/2000-10-1060-margaret-d-nadauld-64k-eng.mp3
Russell M. Nelson,saturday-morning,2000,10,0,6,Living by Scriptural Guidance,/general-conference/2000/10/living-by-scriptural-guidance,https://media2.ldscdn.org/assets/general-conference/october-2000-general-conference/2000-10-1070-elder-russell-m-nelson-64k-eng.mp3
David B. Haight,saturday-morning,2000,10,0,7,Be a Strong Link,/general-conference/2000/10/be-a-strong-link,https://media2.ldscdn.org/assets/general-conference/october-2000-general-conference/2000-10-1080-elder-david-b-haight-64k-eng.mp3
Joseph B. Wirthlin,saturday-afternoon,2000,10,1,1,Pure Testimony,/general-conference/2000/10/pure-testimony,https://media2.ldscdn.org/assets/general-conference/october-2000-general-conference/2000-10-2020-elder-joseph-b-wirthlin-64k-eng.mp3
Richard G. Scott,saturday-afternoon,2000,10,1,2,The Path to Peace and Joy,/general-conference/2000/10/the-path-to-peace-and-joy,https://media2.ldscdn.org/assets/general-conference/october-2000-general-conference/2000-10-2030-elder-richard-g-scott-64k-eng.mp3
Donald L. Hallstrom,saturday-afternoon,2000,10,1,3,Cultivate Righteous Traditions,/general-conference/2000/10/cultivate-righteous-traditions,https://media2.ldscdn.org/assets/general-conference/october-2000-general-conference/2000-10-2040-elder-donald-l-hallstrom-64k-eng.mp3
Ronald A. Rasband,saturday-afternoon,2000,10,1,4,One by One,/general-conference/2000/10/one-by-one,https://media2.ldscdn.org/assets/general-conference/october-2000-general-conference/2000-10-2050-elder-ronald-a-rasband-64k-eng.mp3
