284,"por","Matthew L. Carpenter","sunday-afternoon",2018,10,4,3,"Queres ficar são?","/general-conference/2018/10/wilt-thou-be-made-whole","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5040-matthew-l-carpenter-64k-por.mp3"
284,"spa","Matthew L. Carpenter","sunday-afternoon",2018,10,4,3,"¿Quieres ser sano?","/general-conference/2018/10/wilt-thou-be-made-whole","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5040-matthew-l-carpenter-64k-spa.mp3"
283,"eng","Robert C. Gay","sunday-afternoon",2018,10,4,2,"Taking upon Ourselves the Name of Jesus Christ","/general-conference/2018/10/taking-upon-ourselves-the-name-of-jesus-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5030-robert-c-gay-64k-eng.mp3"
283,"por","Robert C. Gay","sunday-afternoon",2018,10,4,2,"Tomar sobre nós o nome de Jesus Cristo","/general-conference/2018/10/taking-upon-ourselves-the-name-of-jesus-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5030-robert-c-gay-64k-por.mp3"
283,"spa","Robert C. Gay","sunday-afternoon",2018,10,4,2,"Tomar sobre nosotros el nombre de Jesucristo","/general-conference/2018/10/taking-upon-ourselves-the-name-of-jesus-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5030-robert-c-gay-64k-spa.mp3"
282,"eng","Brian K. Ashton","sunday-afternoon",2018,10,4,1,"The Father","/general-conference/2018/10/the-father","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5020-brian-k-ashton-64k-eng.mp3"
282,"por","Brian K. Ashton","sunday-afternoon",2018,10,4,1,"O Pai","/general-conference/2018/10/the-father","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5020-brian-k-ashton-64k-por.mp3"
282,"spa","Brian K. Ashton","sunday-afternoon",2018,10,4,1,"El Padre","/general-conference/2018/10/the-father","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5020-brian-k-ashton-64k-spa.mp3"
281,"eng","Henry B. Eyring","sunday-afternoon",2018,10,4,0,"Try, Try, Try","/general-conference/2018/10/try-try-try","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5010-henry-b-eyring-64k-eng.mp3"
281,"por","Henry B. Eyring","sunday-afternoon",2018,10,4,0,"Ama, ama, ama","/general-conference/2018/10/try-try-try","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5010-henry-b-eyring-64k-por.mp3"
281,"spa","Henry B. Eyring","sunday-afternoon",2018,10,4,0,"Trato, trato, trato","/general-conference/2018/10/try-try-try","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5010-henry-b-eyring-64k-spa.mp3"
280,"eng","Russell M. Nelson","sunday-morning",2018,10,3,5,"The Correct Name of the Church","/general-conference/2018/10/the-correct-name-of-the-church","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4060-russell-m-nelson-64k-eng.mp3"
280,"por","Russell M. Nelson","sunday-morning",2018,10,3,5,"O nome correto da Igreja","/general-conference/2018/10/the-correct-name-of-the-church","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4060-russell-m-nelson-64k-por.mp3"
280,"spa","Russell M. Nelson","sunday-morning",2018,10,3,5,"El nombre correcto de la Iglesia","/general-conference/2018/10/the-correct-name-of-the-church","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4060-russell-m-nelson-64k-spa.mp3"
279,"eng","Neil L. Andersen","sunday-morning",2018,10,3,4,"Wounded","/general-conference/2018/10/wounded","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4050-neil-l-andersen-64k-eng.mp3"
279,"por","Neil L. Andersen","sunday-morning",2018,10,3,4,"Feridos","/general-conference/2018/10/wounded","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4050-neil-l-andersen-64k-por.mp3"
279,"spa","Neil L. Andersen","sunday-morning",2018,10,3,4,"Heridos","/general-conference/2018/10/wounded","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4050-neil-l-andersen-64k-spa.mp3"
278,"eng","Shayne M. Bowen","sunday-morning",2018,10,3,3,"The Role of the Book of Mormon in Conversion","/general-conference/2018/10/the-role-of-the-book-of-mormon-in-conversion","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4040-shayne-m-bowen-64k-eng.mp3"
278,"por","Shayne M. Bowen","sunday-morning",2018,10,3,3,"O papel do Livro de Mórmon na conversão","/general-conference/2018/10/the-role-of-the-book-of-mormon-in-conversion","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4040-shayne-m-bowen-64k-por.mp3"
278,"spa","Shayne M. Bowen","sunday-morning",2018,10,3,3,"La función del Libro de Mormón en la conversión","/general-conference/2018/10/the-role-of-the-book-of-mormon-in-conversion","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4040-shayne-m-bowen-64k-spa.mp3"
277,"eng","Jeffrey R. Holland","sunday-morning",2018,10,3,2,"The Ministry of Reconciliation","/general-conference/2018/10/the-ministry-of-reconciliation","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4030-jeffrey-r-holland-64k-eng.mp3"
277,"por","Jeffrey R. Holland","sunday-morning",2018,10,3,2,"O ministério da reconciliação","/general-conference/2018/10/the-ministry-of-reconciliation","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4030-jeffrey-r-holland-64k-por.mp3"
277,"spa","Jeffrey R. Holland","sunday-morning",2018,10,3,2,"El ministerio de la reconciliación","/general-conference/2018/10/the-ministry-of-reconciliation","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4030-jeffrey-r-holland-64k-spa.mp3"
276,"eng","Bonnie H. Cordon","sunday-morning",2018,10,3,1,"Becoming a Shepherd","/general-conference/2018/10/becoming-a-shepherd","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4020-bonnie-h-cordon-64k-eng.mp3"
276,"por","Bonnie H. Cordon","sunday-morning",2018,10,3,1,"Tornar-nos pastores","/general-conference/2018/10/becoming-a-shepherd","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4020-bonnie-h-cordon-64k-por.mp3"
276,"spa","Bonnie H. Cordon","sunday-morning",2018,10,3,1,"Llegar a ser un pastor","/general-conference/2018/10/becoming-a-shepherd","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4020-bonnie-h-cordon-64k-spa.mp3"
275,"eng","M. Russell Ballard","sunday-morning",2018,10,3,0,"The Vision of the Redemption of the Dead","/general-conference/2018/10/the-vision-of-the-redemption-of-the-dead","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4010-m-russell-ballard-64k-eng.mp3"
275,"por","M. Russell Ballard","sunday-morning",2018,10,3,0,"A visão da redenção dos mortos","/general-conference/2018/10/the-vision-of-the-redemption-of-the-dead","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4010-m-russell-ballard-64k-por.mp3"
275,"spa","M. Russell Ballard","sunday-morning",2018,10,3,0,"La visión de la redención de los muertos","/general-conference/2018/10/the-vision-of-the-redemption-of-the-dead","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4010-m-russell-ballard-64k-spa.mp3"
274,"eng","Russell M. Nelson","women's",2018,10,2,5,"Sisters’ Participation in the Gathering of Israel","/general-conference/2018/10/sisters-participation-in-the-gathering-of-israel","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3060-russell-m-nelson-64k-eng.mp3"
274,"por","Russell M. Nelson","women's",2018,10,2,5,"A participação das irmãs na coligação de Israel","/general-conference/2018/10/sisters-participation-in-the-gathering-of-israel","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3060-russell-m-nelson-64k-por.mp3"
274,"spa","Russell M. Nelson","women's",2018,10,2,5,"Participación de las hermanas en el recogimiento de Israel","/general-conference/2018/10/sisters-participation-in-the-gathering-of-israel","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3060-russell-m-nelson-64k-spa.mp3"
273,"eng","Dallin H. Oaks","women's",2018,10,2,4,"Parents and Children","/general-conference/2018/10/parents-and-children","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3050-dallin-h-oaks-64k-eng.mp3"
273,"por","Dallin H. Oaks","women's",2018,10,2,4,"Pais e filhos","/general-conference/2018/10/parents-and-children","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3050-dallin-h-oaks-64k-por.mp3"
273,"spa","Dallin H. Oaks","women's",2018,10,2,4,"Padres e hijos","/general-conference/2018/10/parents-and-children","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3050-dallin-h-oaks-64k-spa.mp3"
272,"eng","Henry B. Eyring","women's",2018,10,2,3,"Women and Gospel Learning in the Home","/general-conference/2018/10/women-and-gospel-learning-in-the-home","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3040-henry-b-eyring-64k-eng.mp3"
272,"por","Henry B. Eyring","women's",2018,10,2,3,"As mulheres e o aprendizado do evangelho no lar","/general-conference/2018/10/women-and-gospel-learning-in-the-home","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3040-henry-b-eyring-64k-por.mp3"
272,"spa","Henry B. Eyring","women's",2018,10,2,3,"Las mujeres y el aprendizaje del Evangelio en el hogar","/general-conference/2018/10/women-and-gospel-learning-in-the-home","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3040-henry-b-eyring-64k-spa.mp3"
271,"eng","Cristina B. Franco","women's",2018,10,2,2,"The Joy of Unselfish Service","/general-conference/2018/10/the-joy-of-unselfish-service","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3030-cristina-b-franco-64k-eng.mp3"
271,"por","Cristina B. Franco","women's",2018,10,2,2,"A alegria do serviço abnegado","/general-conference/2018/10/the-joy-of-unselfish-service","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3030-cristina-b-franco-64k-por.mp3"
271,"spa","Cristina B. Franco","women's",2018,10,2,2,"El gozo del servicio desinteresado","/general-conference/2018/10/the-joy-of-unselfish-service","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3030-cristina-b-franco-64k-spa.mp3"
270,"eng","Michelle D. Craig","women's",2018,10,2,1,"Divine Discontent","/general-conference/2018/10/divine-discontent","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3020-michelle-craig-64k-eng.mp3"
270,"por","Michelle D. Craig","women's",2018,10,2,1,"Descontentamento divino","/general-conference/2018/10/divine-discontent","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3020-michelle-craig-64k-por.mp3"
270,"spa","Michelle D. Craig","women's",2018,10,2,1,"El descontento divino","/general-conference/2018/10/divine-discontent","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3020-michelle-craig-64k-spa.mp3"
269,"eng","Joy D. Jones","women's",2018,10,2,0,"For Him","/general-conference/2018/10/for-him","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3010-joy-d-jones-64k-eng.mp3"
269,"por","Joy D. Jones","women's",2018,10,2,0,"Por causa Dele","/general-conference/2018/10/for-him","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3010-joy-d-jones-64k-por.mp3"
269,"spa","Joy D. Jones","women's",2018,10,2,0,"Por Él","/general-conference/2018/10/for-him","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3010-joy-d-jones-64k-spa.mp3"
268,"eng","Dieter F. Uchtdorf","saturday-afternoon",2018,10,1,6,"Believe, Love, Do","/general-conference/2018/10/believe-love-do","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2070-dieter-f-uchtdorf-64k-eng.mp3"
268,"por","Dieter F. Uchtdorf","saturday-afternoon",2018,10,1,6,"Acreditar, amar, fazer","/general-conference/2018/10/believe-love-do","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2070-dieter-f-uchtdorf-64k-por.mp3"
268,"spa","Dieter F. Uchtdorf","saturday-afternoon",2018,10,1,6,"Creer, amar, hacer","/general-conference/2018/10/believe-love-do","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2070-dieter-f-uchtdorf-64k-spa.mp3"
267,"eng","Paul B. Pieper","saturday-afternoon",2018,10,1,5,"All Must Take upon Them the Name Given of the Father","/general-conference/2018/10/all-must-take-upon-them-the-name-given-of-the-father","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2060-paul-b-pieper-64k-eng.mp3"
267,"por","Paul B. Pieper","saturday-afternoon",2018,10,1,5,"Todos devem tomar sobre si o nome dado pelo Pai","/general-conference/2018/10/all-must-take-upon-them-the-name-given-of-the-father","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2060-paul-b-pieper-64k-por.mp3"
267,"spa","Paul B. Pieper","saturday-afternoon",2018,10,1,5,"Todos deben tomar sobre sí el nombre dado por el Padre","/general-conference/2018/10/all-must-take-upon-them-the-name-given-of-the-father","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2060-paul-b-pieper-64k-spa.mp3"
266,"eng","Gerrit W. Gong","saturday-afternoon",2018,10,1,4,"Our Campfire of Faith","/general-conference/2018/10/our-campfire-of-faith","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2050-gerrit-w-gong-64k-eng.mp3"
266,"por","Gerrit W. Gong","saturday-afternoon",2018,10,1,4,"Nossa fogueira da fé","/general-conference/2018/10/our-campfire-of-faith","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2050-gerrit-w-gong-64k-por.mp3"
266,"spa","Gerrit W. Gong","saturday-afternoon",2018,10,1,4,"Nuestra fogata de fe","/general-conference/2018/10/our-campfire-of-faith","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2050-gerrit-w-gong-64k-spa.mp3"
265,"eng","Ulisses Soares","saturday-afternoon",2018,10,1,3,"One in Christ","/general-conference/2018/10/one-in-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2040-ulisses-soares-64k-eng.mp3"
265,"por","Ulisses Soares","saturday-afternoon",2018,10,1,3,"Um em Cristo","/general-conference/2018/10/one-in-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2040-ulisses-soares-64k-por.mp3"
265,"spa","Ulisses Soares","saturday-afternoon",2018,10,1,3,"Uno en Cristo","/general-conference/2018/10/one-in-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2040-ulisses-soares-64k-spa.mp3"
264,"eng","Dean M. Davies","saturday-afternoon",2018,10,1,2,"Come, Listen to a Prophet’s Voice","/general-conference/2018/10/come-listen-to-a-prophets-voice","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2030-dean-m-davies-64k-eng.mp3"
264,"por","Dean M. Davies","saturday-afternoon",2018,10,1,2,"Vinde ao profeta escutar","/general-conference/2018/10/come-listen-to-a-prophets-voice","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2030-dean-m-davies-64k-por.mp3"
264,"spa","Dean M. Davies","saturday-afternoon",2018,10,1,2,"Dios manda a profetas","/general-conference/2018/10/come-listen-to-a-prophets-voice","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2030-dean-m-davies-64k-spa.mp3"
263,"eng","D. Todd Christofferson","saturday-afternoon",2018,10,1,1,"Firm and Steadfast in the Faith of Christ","/general-conference/2018/10/firm-and-steadfast-in-the-faith-of-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2020-d-todd-christofferson-64k-eng.mp3"
263,"por","D. Todd Christofferson","saturday-afternoon",2018,10,1,1,"Firmes e constantes na fé em Cristo","/general-conference/2018/10/firm-and-steadfast-in-the-faith-of-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2020-d-todd-christofferson-64k-por.mp3"
263,"spa","D. Todd Christofferson","saturday-afternoon",2018,10,1,1,"Firmes e inmutables en la fe de Cristo","/general-conference/2018/10/firm-and-steadfast-in-the-faith-of-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2020-d-todd-christofferson-64k-spa.mp3"
261,"eng","Dallin H. Oaks","saturday-morning",2018,10,0,6,"Truth and the Plan","/general-conference/2018/10/truth-and-the-plan","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1070-dallin-h-oaks-64k-eng.mp3"
261,"por","Dallin H. Oaks","saturday-morning",2018,10,0,6,"A verdade e o plano","/general-conference/2018/10/truth-and-the-plan","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1070-dallin-h-oaks-64k-por.mp3"
261,"spa","Dallin H. Oaks","saturday-morning",2018,10,0,6,"La verdad y el plan","/general-conference/2018/10/truth-and-the-plan","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1070-dallin-h-oaks-64k-spa.mp3"
260,"eng","David A. Bednar","saturday-morning",2018,10,0,5,"Gather Together in One All Things in Christ","/general-conference/2018/10/gather-together-in-one-all-things-in-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1060-david-a-bednar-64k-eng.mp3"
260,"por","David A. Bednar","saturday-morning",2018,10,0,5,"Congregar em Cristo todas as coisas","/general-conference/2018/10/gather-together-in-one-all-things-in-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1060-david-a-bednar-64k-por.mp3"
260,"spa","David A. Bednar","saturday-morning",2018,10,0,5,"Reunir todas las cosas en Cristo","/general-conference/2018/10/gather-together-in-one-all-things-in-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1060-david-a-bednar-64k-spa.mp3"
259,"eng","Ronald A. Rasband","saturday-morning",2018,10,0,4,"Be Not Troubled","/general-conference/2018/10/be-not-troubled","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1050-ronald-a-rasband-64k-eng.mp3"
259,"por","Ronald A. Rasband","saturday-morning",2018,10,0,4,"Não vos perturbeis","/general-conference/2018/10/be-not-troubled","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1050-ronald-a-rasband-64k-por.mp3"
259,"spa","Ronald A. Rasband","saturday-morning",2018,10,0,4,"No os turbéis","/general-conference/2018/10/be-not-troubled","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1050-ronald-a-rasband-64k-spa.mp3"
258,"eng","Steven R. Bangerter","saturday-morning",2018,10,0,3,"Laying the Foundation of a Great Work","/general-conference/2018/10/laying-the-foundation-of-a-great-work","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1040-steven-r-bangerter-64k-eng.mp3"
258,"por","Steven R. Bangerter","saturday-morning",2018,10,0,3,"Lançando o alicerce de uma grande obra","/general-conference/2018/10/laying-the-foundation-of-a-great-work","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1040-steven-r-bangerter-64k-por.mp3"
258,"spa","Steven R. Bangerter","saturday-morning",2018,10,0,3,"Poniendo los cimientos de una gran obra","/general-conference/2018/10/laying-the-foundation-of-a-great-work","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1040-steven-r-bangerter-64k-spa.mp3"
257,"eng","M. Joseph Brough","saturday-morning",2018,10,0,2,"Lift Up Your Head and Rejoice","/general-conference/2018/10/lift-up-your-head-and-rejoice","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1030-m-joseph-brough-64k-eng.mp3"
257,"por","M. Joseph Brough","saturday-morning",2018,10,0,2,"Levanta a cabeça e alegra-te","/general-conference/2018/10/lift-up-your-head-and-rejoice","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1030-m-joseph-brough-64k-por.mp3"
257,"spa","M. Joseph Brough","saturday-morning",2018,10,0,2,"Levanta la cabeza y regocíjate","/general-conference/2018/10/lift-up-your-head-and-rejoice","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1030-m-joseph-brough-64k-spa.mp3"
256,"eng","Quentin L. Cook","saturday-morning",2018,10,0,1,"Deep and Lasting Conversion to Heavenly Father and the Lord Jesus Christ","/general-conference/2018/10/deep-and-lasting-conversion-to-heavenly-father-and-the-lord-jesus-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1020-quentin-l-cook-64k-eng.mp3"
256,"por","Quentin L. Cook","saturday-morning",2018,10,0,1,"Uma conversão profunda e duradoura ao Pai Celestial e ao Senhor Jesus Cristo","/general-conference/2018/10/deep-and-lasting-conversion-to-heavenly-father-and-the-lord-jesus-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1020-quentin-l-cook-64k-por.mp3"
256,"spa","Quentin L. Cook","saturday-morning",2018,10,0,1,"Conversión profunda y duradera al Padre Celestial y al Señor Jesucristo","/general-conference/2018/10/deep-and-lasting-conversion-to-heavenly-father-and-the-lord-jesus-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1020-quentin-l-cook-64k-spa.mp3"
255,"eng","Russell M. Nelson","saturday-morning",2018,10,0,0,"Opening Remarks","/general-conference/2018/10/opening-remarks","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1010-russell-m-nelson-64k-eng.mp3"
255,"por","Russell M. Nelson","saturday-morning",2018,10,0,0,"Considerações iniciais","/general-conference/2018/10/opening-remarks","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1010-russell-m-nelson-64k-por.mp3"
255,"spa","Russell M. Nelson","saturday-morning",2018,10,0,0,"Observaciones iniciales","/general-conference/2018/10/opening-remarks","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1010-russell-m-nelson-64k-spa.mp3"
326,"eng","Russell M. Nelson","sunday-afternoon",2018,4,4,8,"Let Us All Press On","/general-conference/2018/04/let-us-all-press-on","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5090-russell-m-nelson-64k-eng.mp3"
326,"por","Russell M. Nelson","sunday-afternoon",2018,4,4,8,"Trabalhemos hoje","/general-conference/2018/04/let-us-all-press-on","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5090-russell-m-nelson-64k-por.mp3"
326,"spa","Russell M. Nelson","sunday-afternoon",2018,4,4,8,"Trabajemos hoy en la obra","/general-conference/2018/04/let-us-all-press-on","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5090-russell-m-nelson-64k-spa.mp3"
325,"eng","Quentin L. Cook","sunday-afternoon",2018,4,4,7,"Prepare to Meet God","/general-conference/2018/04/prepare-to-meet-god","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5080-quentin-l-cook-64k-eng.mp3"
325,"por","Quentin L. Cook","sunday-afternoon",2018,4,4,7,"Preparar-se para o encontro com Deus","/general-conference/2018/04/prepare-to-meet-god","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5080-quentin-l-cook-64k-por.mp3"
325,"spa","Quentin L. Cook","sunday-afternoon",2018,4,4,7,"Prepárense para presentarse ante Dios","/general-conference/2018/04/prepare-to-meet-god","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5080-quentin-l-cook-64k-spa.mp3"
324,"eng","Gérald Caussé","sunday-afternoon",2018,4,4,6,"It Is All about People","/general-conference/2018/04/it-is-all-about-people","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5070-gerald-causse-64k-eng.mp3"
324,"por","Gérald Caussé","sunday-afternoon",2018,4,4,6,"O foco são as pessoas","/general-conference/2018/04/it-is-all-about-people","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5070-gerald-causse-64k-por.mp3"
324,"spa","Gérald Caussé","sunday-afternoon",2018,4,4,6,"Lo importante son las personas","/general-conference/2018/04/it-is-all-about-people","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5070-gerald-causse-64k-spa.mp3"
323,"eng","Dieter F. Uchtdorf","sunday-afternoon",2018,4,4,5,"Behold the Man!","/general-conference/2018/04/behold-the-man","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5060-dieter-f-uchtdorf-64k-eng.mp3"
323,"por","Dieter F. Uchtdorf","sunday-afternoon",2018,4,4,5,"Eis aqui o homem!","/general-conference/2018/04/behold-the-man","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5060-dieter-f-uchtdorf-64k-por.mp3"
323,"spa","Dieter F. Uchtdorf","sunday-afternoon",2018,4,4,5,"¡He aquí el hombre!","/general-conference/2018/04/behold-the-man","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5060-dieter-f-uchtdorf-64k-spa.mp3"
322,"eng","Jean B. Bingham","sunday-afternoon",2018,4,4,4,"Ministering as the Savior Does","/general-conference/2018/04/ministering-as-the-savior-does","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5050-jean-b-bingham-64k-eng.mp3"
322,"por","Jean B. Bingham","sunday-afternoon",2018,4,4,4,"Ministrar tal como o Salvador","/general-conference/2018/04/ministering-as-the-savior-does","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5050-jean-b-bingham-64k-por.mp3"
322,"spa","Jean B. Bingham","sunday-afternoon",2018,4,4,4,"Ministrar como lo hace el Salvador","/general-conference/2018/04/ministering-as-the-savior-does","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5050-jean-b-bingham-64k-spa.mp3"
321,"eng","Jeffrey R. Holland","sunday-afternoon",2018,4,4,3,"“Be With and Strengthen Them”","/general-conference/2018/04/be-with-and-strengthen-them","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5040-jeffrey-r-holland-64k-eng.mp3"
321,"por","Jeffrey R. Holland","sunday-afternoon",2018,4,4,3,"“Estar com [eles] e fortalecê-los”","/general-conference/2018/04/be-with-and-strengthen-them","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5040-jeffrey-r-holland-64k-por.mp3"
321,"spa","Jeffrey R. Holland","sunday-afternoon",2018,4,4,3,"“Estar con ellos y fortalecerlos”","/general-conference/2018/04/be-with-and-strengthen-them","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5040-jeffrey-r-holland-64k-spa.mp3"
320,"eng","Russell M. Nelson","sunday-afternoon",2018,4,4,2,"Ministering","/general-conference/2018/04/ministering","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5030-russell-m-nelson-64k-eng.mp3"
320,"por","Russell M. Nelson","sunday-afternoon",2018,4,4,2,"Ministrar como o Salvador","/general-conference/2018/04/ministering","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5030-russell-m-nelson-64k-por.mp3"
320,"spa","Russell M. Nelson","sunday-afternoon",2018,4,4,2,"Ministrar","/general-conference/2018/04/ministering","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-5030-russell-m-nelson-64k-spa.mp3"
