"name","type","year","month","session_order","talk_order","title","base_uri","mp3"
"D. Todd Christofferson","saturday-afternoon",2020,10,1,1,"Sociedades sustentáveis","/general-conference/2020/10/22christofferson","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-2020-d-todd-christofferson-32k-por.mp3"
"Steven J. Lund","saturday-afternoon",2020,10,1,2,"Encontrar alegria em Cristo","/general-conference/2020/10/23lund","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-2030-steven-j-lund-32k-por.mp3"
"Gerrit W. Gong","saturday-afternoon",2020,10,1,3,"Todas as nações, tribos e línguas","/general-conference/2020/10/24gong","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-2040-gerrit-w-gong-32k-por.mp3"
"W. Christopher Waddell","saturday-afternoon",2020,10,1,4,"Havia pão","/general-conference/2020/10/25waddell","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-2050-w-christopher-waddell-32k-por.mp3"
"Matthew S. Holland","saturday-afternoon",2020,10,1,5,"A grandiosa dádiva do Filho","/general-conference/2020/10/26holland","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-2060-matthew-s-holland-32k-por.mp3"
"William K. Jackson","saturday-afternoon",2020,10,1,6,"A cultura de Cristo","/general-conference/2020/10/27jackson","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-2070-william-k-jackson-32k-por.mp3"
"Dieter F. Uchtdorf","saturday-afternoon",2020,10,1,7,"Deus fará algo inimaginável","/general-conference/2020/10/28uchtdorf","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-2080-dieter-f-uchtdorf-32k-por.mp3"
"Sharon Eubank","women's",2020,10,2,0,"Ao unirmos nossos sentimentos, Deus nos concederá poder","/general-conference/2020/10/31eubank","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-3010-sharon-eubank-32k-por.mp3"
"Becky Craven","women's",2020,10,2,1,"Oferecer nossa mudança","/general-conference/2020/10/32craven","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-3020-rebecca-m-craven-32k-por.mp3"
"Cristina B. Franco","women's",2020,10,2,2,"O poder de cura de Jesus Cristo","/general-conference/2020/10/34franco","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-3030-cristina-b-franco-32k-por.mp3"
"Henry B. Eyring","women's",2020,10,2,4,"Irmãs em Sião","/general-conference/2020/10/35eyring","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-3050-henry-b-eyring-32k-por.mp3"
"Dallin H. Oaks","women's",2020,10,2,5,"Tende bom ânimo","/general-conference/2020/10/36oaks","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-3060-dallin-h-oaks-32k-por.mp3"
"Russell M. Nelson","women's",2020,10,2,6,"Abraçar o futuro com fé","/general-conference/2020/10/37nelson","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-3070-russell-m-nelson-32k-por.mp3"
"M. Russell Ballard","sunday-morning",2020,10,3,0,"“Vigiai, pois, a todo tempo, orando”","/general-conference/2020/10/41ballard","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-4010-m-russell-ballard-32k-por.mp3"
"Lisa L. Harkness","sunday-morning",2020,10,3,1,"“Cala-te, aquieta-te”","/general-conference/2020/10/42harkness","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-4020-lisa-l-harkness-32k-por.mp3"
"Ulisses Soares","sunday-morning",2020,10,3,2,"Buscar a Cristo em cada pensamento","/general-conference/2020/10/43soares","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-4030-ulisses-soares-32k-por.mp3"
"Carlos A. Godoy","sunday-morning",2020,10,3,3,"Eu acredito em anjos","/general-conference/2020/10/44godoy","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-4040-carlos-a-godoy-32k-por.mp3"
"Neil L. Andersen","sunday-morning",2020,10,3,4,"Falamos de Cristo","/general-conference/2020/10/45andersen","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-4050-neil-l-andersen-32k-por.mp3"
"Russell M. Nelson","sunday-morning",2020,10,3,5,"Permita que Deus prevaleça","/general-conference/2020/10/46nelson","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-4060-russell-m-nelson-32k-por.mp3"
"Henry B. Eyring","sunday-afternoon",2020,10,4,0,"Testados, provados e aperfeiçoados","/general-conference/2020/10/51eyring","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-5010-henry-b-eyring-32k-por.mp3"
"Jeremy R. Jaggi","sunday-afternoon",2020,10,4,1,"Que “tenha (…) a paciência a sua obra perfeita” e que tenhamos “grande regozijo”!","/general-conference/2020/10/52jaggi","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-5020-jeremy-r-jaggi-32k-por.mp3"
"Gary E. Stevenson","sunday-afternoon",2020,10,4,2,"Altamente favorecidos pelo Senhor","/general-conference/2020/10/53stevenson","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-5030-gary-e-stevenson-32k-por.mp3"
"Milton Camargo","sunday-afternoon",2020,10,4,3,"Pedir, buscar e bater","/general-conference/2020/10/54camargo","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-5040-milton-camargo-32k-por.mp3"
"Dale G. Renlund","sunday-afternoon",2020,10,4,4,"Praticar a justiça, amar a benevolência e andar humildemente com Deus","/general-conference/2020/10/55renlund","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-5050-dale-g-renlund-32k-por.mp3"
"Kelly R. Johnson","sunday-afternoon",2020,10,4,5,"Poder duradouro","/general-conference/2020/10/56johnson","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-5060-kelly-r-johnson-32k-por.mp3"
"Jeffrey R. Holland","sunday-afternoon",2020,10,4,6,"Esperar no Senhor","/general-conference/2020/10/57holland","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-5070-jeffrey-r-holland-32k-por.mp3"
"Russell M. Nelson","sunday-afternoon",2020,10,4,7,"Um novo normal","/general-conference/2020/10/58nelson","https://media2.ldscdn.org/assets/general-conference/october-2020-general-conference/2020-10-5080-russell-m-nelson-32k-por.mp3"
"Russell M. Nelson","saturday-morning",2020,4,0,0,"Mensagem de abertura ","/general-conference/2020/04/11nelson","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-1010-russell-m-nelson-64k-por.mp3"
"M. Russell Ballard","saturday-morning",2020,4,0,1,"Não prosseguiremos em tão grande causa?","/general-conference/2020/04/12ballard","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-1020-m-russell-ballard-64k-por.mp3"
"James R. Rasband","saturday-morning",2020,4,0,2,"Assegurar um julgamento justo","/general-conference/2020/04/13rasband","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-1030-james-r-rasband-64k-por.mp3"
"Joy D. Jones","saturday-morning",2020,4,0,3,"Um chamado particularmente nobre","/general-conference/2020/04/14jones","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-1040-joy-d-jones-64k-por.mp3"
"Neil L. Andersen","saturday-morning",2020,4,0,4,"Lembranças espirituais determinantes","/general-conference/2020/04/15andersen","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-1050-neil-l-andersen-64k-por.mp3"
"Douglas D. Holmes","saturday-morning",2020,4,0,5,"No fundo de nosso coração","/general-conference/2020/04/16holmes","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-1060-douglas-d-holmes-64k-por.mp3"
"Henry B. Eyring","saturday-morning",2020,4,0,6,"Orações de fé","/general-conference/2020/04/17eyring","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-1070-henry-b-eyring-64k-por.mp3"
"Ulisses Soares","saturday-afternoon",2020,4,1,2,"O surgimento do Livro de Mórmon","/general-conference/2020/04/23soares","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-2030-ulisses-soares-64k-por.mp3"
"John A. McCune","saturday-afternoon",2020,4,1,3,"Vinde a Cristo — Viver como santos dos últimos dias","/general-conference/2020/04/24mccune","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-2040-john-a-mccune-64k-por.mp3"
"Gérald Caussé","saturday-afternoon",2020,4,1,4,"Uma testemunha viva do Cristo vivo","/general-conference/2020/04/25causse","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-2050-gerald-causse-64k-por.mp3"
"Dale G. Renlund","saturday-afternoon",2020,4,1,5,"Ponderar sobre a bondade e a grandiosidade de Deus","/general-conference/2020/04/26renlund","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-2060-dale-g-renlund-64k-por.mp3"
"Benjamin M. Z. Tai","saturday-afternoon",2020,4,1,6,"O poder do Livro de Mórmon na conversão","/general-conference/2020/04/27tai","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-2070-benjamin-m-z-tai-64k-por.mp3"
"Gary E. Stevenson","saturday-afternoon",2020,4,1,7,"Um bom fundamento para o futuro","/general-conference/2020/04/28stevenson","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-2080-gary-e-stevenson-64k-por.mp3"
"Gerrit W. Gong","saturday-evening",2020,4,2,0,"Hosana e aleluia — o Jesus Cristo vivo: O ponto central da Restauração e da Páscoa","/general-conference/2020/04/31gong","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-3010-gerrit-w-gong-64k-por.mp3"
"Laudy Ruth Kaouk Alvarez","saturday-evening",2020,4,2,1,"Como o sacerdócio abençoa os jovens","/general-conference/2020/04/32alvarez","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-3020-laudy-ruth-kaouk-alvarez-64k-por.mp3"
"Enzo Serge Petelo","saturday-evening",2020,4,2,2,"Como o sacerdócio abençoa os jovens","/general-conference/2020/04/33petelo","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-3030-enzo-serge-petelo-64k-por.mp3"
"Jean B. Bingham","saturday-evening",2020,4,2,3,"Unidos ao realizar a obra de Deus","/general-conference/2020/04/34bingham","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-3040-jean-b-bingham-64k-por.mp3"
"Henry B. Eyring","saturday-evening",2020,4,2,4,"Ele irá adiante de nós","/general-conference/2020/04/35eyring","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-3050-henry-b-eyring-64k-por.mp3"
"Dallin H. Oaks","saturday-evening",2020,4,2,5,"O Sacerdócio de Melquisedeque e as chaves","/general-conference/2020/04/36oaks","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-3060-dallin-h-oaks-64k-por.mp3"
"Russell M. Nelson","saturday-evening",2020,4,2,6,"Abrir os céus em busca de ajuda","/general-conference/2020/04/37nelson","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-3070-russell-m-nelson-64k-por.mp3"
"Ronald A. Rasband","sunday-morning",2020,4,3,0,"Cumprimento da profecia","/general-conference/2020/04/41rasband","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-4010-ronald-a-rasband-64k-por.mp3"
"Bonnie H. Cordon","sunday-morning",2020,4,3,1,"De tal forma que vejam","/general-conference/2020/04/42cordon","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-4020-bonnie-h-cordon-64k-por.mp3"
"Jeffrey R. Holland","sunday-morning",2020,4,3,2,"Um perfeito esplendor de esperança","/general-conference/2020/04/43holland","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-4030-jeffrey-r-holland-64k-por.mp3"
"David A. Bednar","sunday-morning",2020,4,3,3,"“Que essa casa seja construída ao meu nome”","/general-conference/2020/04/44bednar","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-4040-david-a-bednar-64k-por.mp3"
"Russell M. Nelson","sunday-morning",2020,4,3,4,"Ouvir o Senhor","/general-conference/2020/04/45nelson","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-4050-russell-m-nelson-64k-por.mp3"
"Russell M. Nelson","sunday-morning",2020,4,3,5,"O Brado de Hosana","/general-conference/2020/04/46nelson","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-4060-hosanna-shout-64k-por.mp3"
"Dallin H. Oaks","sunday-afternoon",2020,4,4,0,"O grande plano","/general-conference/2020/04/51oaks","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-5010-dallin-h-oaks-64k-por.mp3"
"Quentin L. Cook","sunday-afternoon",2020,4,4,1,"A bênção da revelação contínua aos profetas e da revelação pessoal para guiar nossa vida","/general-conference/2020/04/52cook","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-5020-quentin-l-cook-64k-por.mp3"
"Ricardo P. Giménez","sunday-afternoon",2020,4,4,2,"Encontrar refúgio das tempestades da vida","/general-conference/2020/04/53gimenez","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-5030-ricardo-p-gimenez-64k-por.mp3"
"Dieter F. Uchtdorf","sunday-afternoon",2020,4,4,3,"Venham e façam parte","/general-conference/2020/04/54uchtdorf","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-5040-dieter-f-uchtdorf-64k-por.mp3"
"L. Whitney Clayton","sunday-afternoon",2020,4,4,4,"Os melhores lares","/general-conference/2020/04/55clayton","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-5050-l-whitney-clayton-64k-por.mp3"
"D. Todd Christofferson","sunday-afternoon",2020,4,4,5,"Compartilhar a mensagem da Restauração e da Ressurreição","/general-conference/2020/04/56christofferson","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-5060-d-todd-christofferson-64k-por.mp3"
"Russell M. Nelson","sunday-afternoon",2020,4,4,6,"Prosseguir com fé","/general-conference/2020/04/57nelson","https://media2.ldscdn.org/assets/general-conference/april-2020-general-conference/2020-04-5070-russell-m-nelson-64k-por.mp3"
"Jeffrey R. Holland","saturday-morning",2019,10,0,0,"A mensagem, o significado e a multidão","/general-conference/2019/10/11holland","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-1010-jeffrey-r-holland-64k-por.mp3"
"Terence M. Vinson","saturday-morning",2019,10,0,1,"Verdadeiros discípulos do Salvador","/general-conference/2019/10/12vinson","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-1020-terence-m-vinson-64k-por.mp3"
"Stephen W. Owen","saturday-morning",2019,10,0,2,"Ser fiel, não infiel","/general-conference/2019/10/13owen","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-1030-stephen-w-owen-64k-por.mp3"
"D. Todd Christofferson","saturday-morning",2019,10,0,3,"A alegria dos santos","/general-conference/2019/10/14christofferson","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-1040-d-todd-christofferson-64k-por.mp3"
"Michelle D. Craig","saturday-morning",2019,10,0,4,"Capacidade espiritual","/general-conference/2019/10/15craig","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-1050-michelle-craig-64k-por.mp3"
"Dale G. Renlund","saturday-morning",2019,10,0,5,"Um compromisso inabalável com Jesus Cristo","/general-conference/2019/10/16renlund","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-1060-dale-g-renlund-64k-por.mp3"
"Dallin H. Oaks","saturday-morning",2019,10,0,6,"Confia no Senhor","/general-conference/2019/10/17oaks","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-1070-dallin-h-oaks-64k-por.mp3"
"David A. Bednar","saturday-afternoon",2019,10,1,1,"Vigiar e orar continuamente","/general-conference/2019/10/22bednar","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-2020-david-a-bednar-64k-por.mp3"
"Rubén V. Alliaud","saturday-afternoon",2019,10,1,2,"Encontrado pelo poder do Livro de Mórmon","/general-conference/2019/10/23alliaud","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-2030-ruben-v-alliaud-64k-por.mp3"
"Russell M. Nelson","saturday-afternoon",2019,10,1,3,"Testemunhas, quóruns do Sacerdócio Aarônico e classes das Moças","/general-conference/2019/10/24nelson","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-2040-russell-m-nelson-64k-por.mp3"
"Quentin L. Cook","saturday-afternoon",2019,10,1,4,"Ajustes para fortalecer os jovens","/general-conference/2019/10/25cook","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-2050-quentin-l-cook-64k-por.mp3"
"Mark L. Pace","saturday-afternoon",2019,10,1,5,"<em>Vem, e Segue-Me</em> — A estratégia de defesa e o plano proativo do Senhor","/general-conference/2019/10/26pace","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-2060-mark-l-pace-64k-por.mp3"
"L. Todd Budge","saturday-afternoon",2019,10,1,6,"Uma confiança firme e resiliente","/general-conference/2019/10/27budge","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-2070-l-todd-budge-64k-por.mp3"
"Jorge M. Alvarado","saturday-afternoon",2019,10,1,7,"Depois da prova de nossa fé","/general-conference/2019/10/28alvarado","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-2080-jorge-m-alvarado-64k-por.mp3"
"Ronald A. Rasband","saturday-afternoon",2019,10,1,8,"Cumprir nossas promessas e nossos convênios","/general-conference/2019/10/29rasband","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-2090-ronald-a-rasband-64k-por.mp3"
"Reyna I. Aburto","women's",2019,10,2,0,"Comigo habita, ó Deus, a noite vem!","/general-conference/2019/10/31aburto","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-3010-reyna-i-aburto-64k-por.mp3"
"Lisa L. Harkness","women's",2019,10,2,1,"Honrar Seu nome","/general-conference/2019/10/32harkness","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-3020-lisa-harkness-64k-por.mp3"
"Bonnie H. Cordon","women's",2019,10,2,2,"Filhas amadas","/general-conference/2019/10/33cordon","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-3030-bonnie-h-cordon-64k-por.mp3"
"Henry B. Eyring","women's",2019,10,2,3,"Mulheres do convênio em parceria com Deus","/general-conference/2019/10/34eyring","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-3040-henry-b-eyring-64k-por.mp3"
"Dallin H. Oaks","women's",2019,10,2,4,"Os <em>dois</em> grandes mandamentos","/general-conference/2019/10/35oaks","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-3050-dallin-h-oaks-64k-por.mp3"
"Russell M. Nelson","women's",2019,10,2,5,"Tesouros espirituais","/general-conference/2019/10/36nelson","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-3060-russell-m-nelson-64k-por.mp3"
"Gerrit W. Gong","sunday-morning",2019,10,3,0,"Fazer parte do convênio","/general-conference/2019/10/41gong","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-4010-gerrit-w-gong-64k-por.mp3"
"Cristina B. Franco","sunday-morning",2019,10,3,1,"Encontrar alegria em compartilhar o evangelho","/general-conference/2019/10/42franco","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-4020-cristina-b-franco-64k-por.mp3"
"Dieter F. Uchtdorf","sunday-morning",2019,10,3,2,"Sua grande aventura","/general-conference/2019/10/43uchtdorf","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-4030-dieter-f-uchtdorf-64k-por.mp3"
"Walter F. González","sunday-morning",2019,10,3,3,"O toque do Salvador","/general-conference/2019/10/44gonzalez","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-4040-walter-f-gonzalez-64k-por.mp3"
"Gary E. Stevenson","sunday-morning",2019,10,3,4,"Não me enganes","/general-conference/2019/10/45stevenson","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-4050-gary-e-stevenson-64k-por.mp3"
"Russell M. Nelson","sunday-morning",2019,10,3,5,"O segundo grande mandamento","/general-conference/2019/10/46nelson","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-4060-russell-m-nelson-64k-por.mp3"
"Henry B. Eyring","sunday-afternoon",2019,10,4,0,"Santidade e o plano de felicidade","/general-conference/2019/10/51eyring","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-5010-henry-b-eyring-64k-por.mp3"
"Hans T. Boom","sunday-afternoon",2019,10,4,1,"Conhecer, amar e crescer","/general-conference/2019/10/52boom","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-5020-hans-t-boom-64k-por.mp3"
"M. Russell Ballard","sunday-afternoon",2019,10,4,2,"Permitir que nosso espírito controle nosso corpo","/general-conference/2019/10/53ballard","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-5030-m-russell-ballard-64k-por.mp3"
"Peter M. Johnson","sunday-afternoon",2019,10,4,3,"Poder para vencer o adversário","/general-conference/2019/10/54johnson","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-5040-peter-m-johnson-64k-por.mp3"
"Ulisses Soares","sunday-afternoon",2019,10,4,4,"Tomar sobre nós a nossa cruz","/general-conference/2019/10/55soares","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-5050-ulisses-soares-64k-por.mp3"
"Neil L. Andersen","sunday-afternoon",2019,10,4,5,"O fruto","/general-conference/2019/10/56andersen","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-5060-elder-neil-l-andersen-64k-por.mp3"
"Russell M. Nelson","sunday-afternoon",2019,10,4,6,"Considerações finais","/general-conference/2019/10/57nelson","https://media2.ldscdn.org/assets/general-conference/october-2019-general-conference/2019-10-5070-russell-m-nelson-64k-por.mp3"
"Ulisses Soares","saturday-morning",2019,4,0,0,"Como poderei eu entender?","/general-conference/2019/04/11soares","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-1010-ulisses-soares-64k-por.mp3"
"Becky Craven","saturday-morning",2019,4,0,1,"Cuidadoso versus descuidado","/general-conference/2019/04/12craven","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-1020-becky-craven-64k-por.mp3"
"Brook P. Hales","saturday-morning",2019,4,0,2,"Respostas às orações","/general-conference/2019/04/13hales","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-1030-brook-p-hales-64k-por.mp3"
"Dieter F. Uchtdorf","saturday-morning",2019,4,0,3,"Obra missionária: Compartilhar o que está em seu coração","/general-conference/2019/04/14uchtdorf","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-1040-dieter-f-uchtdorf-64k-por.mp3"
"W. Christopher Waddell","saturday-morning",2019,4,0,4,"Tal como Ele fez","/general-conference/2019/04/15waddell","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-1050-w-christopher-waddell-64k-por.mp3"
"Henry B. Eyring","saturday-morning",2019,4,0,5,"Um lar onde o Espírito do Senhor habita","/general-conference/2019/04/16eyring","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-1060-henry-b-eyring-64k-por.mp3"
"M. Russell Ballard","saturday-afternoon",2019,4,1,2,"O verdadeiro, puro e simples evangelho de Jesus Cristo","/general-conference/2019/04/23ballard","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-2030-m-russell-ballard-64k-por.mp3"
"Mathias Held","saturday-afternoon",2019,4,1,3,"Procurar conhecimento pelo Espírito","/general-conference/2019/04/24held","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-2040-mathias-held-64k-por.mp3"
"Neil L. Andersen","saturday-afternoon",2019,4,1,4,"Os olhos da fé","/general-conference/2019/04/25andersen","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-2050-neil-l-andersen-64k-por.mp3"
"Takashi Wada","saturday-afternoon",2019,4,1,5,"Banquetear-nos com a palavra de Cristo","/general-conference/2019/04/26wada","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-2060-takashi-wada-64k-por.mp3"
"David P. Homer","saturday-afternoon",2019,4,1,6,"Dar ouvidos à Sua voz","/general-conference/2019/04/27homer","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-2070-david-p-homer-64k-por.mp3"
"Jeffrey R. Holland","saturday-afternoon",2019,4,1,7,"Eis aqui o Cordeiro de Deus","/general-conference/2019/04/28holland","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-2080-jeffrey-r-holland-64k-por.mp3"
"Gary E. Stevenson","priesthood",2019,4,2,0,"Seu planejamento no sacerdócio","/general-conference/2019/04/31stevenson","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-3010-gary-e-stevenson-64k-por.mp3"
"Carl B. Cook","priesthood",2019,4,2,1,"O quórum: Lugar de integração","/general-conference/2019/04/32cook","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-3020-carl-b-cook-64k-por.mp3"
"Kim B. Clark","priesthood",2019,4,2,2,"Buscar a Jesus Cristo","/general-conference/2019/04/33clark","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-3030-kim-b-clark-64k-por.mp3"
"Dallin H. Oaks","priesthood",2019,4,2,4,"Aonde isso vai nos levar?","/general-conference/2019/04/35oaks","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-3050-dallin-h-oaks-64k-por.mp3"
"Russell M. Nelson","priesthood",2019,4,2,5,"Podemos agir melhor e ser melhores","/general-conference/2019/04/36nelson","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-3060-russell-m-nelson-64k-por.mp3"
"Dale G. Renlund","sunday-morning",2019,4,3,0,"Abundância de bênçãos","/general-conference/2019/04/41renlund","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-4010-dale-g-renlund-64k-por.mp3"
"Sharon Eubank","sunday-morning",2019,4,3,1,"Cristo: A luz que brilha na escuridão","/general-conference/2019/04/42eubank","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-4020-sharon-l-eubank-64k-por.mp3"
"Quentin L. Cook","sunday-morning",2019,4,3,2,"Um grande amor pelos filhos de nosso Pai","/general-conference/2019/04/43cook","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-4030-quentin-l-cook-64k-por.mp3"
"D. Todd Christofferson","sunday-morning",2019,4,3,3,"Preparar-se para o retorno do Senhor","/general-conference/2019/04/44christofferson","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-4040-d-todd-christofferson-64k-por.mp3"
"Tad R. Callister","sunday-morning",2019,4,3,4,"A Expiação de Jesus Cristo","/general-conference/2019/04/45callister","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-4050-tad-r-callister-64k-por.mp3"
"Russell M. Nelson","sunday-morning",2019,4,3,5,"“Vem, e segue-me”","/general-conference/2019/04/46nelson","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-4060-russell-m-nelson-64k-por.mp3"
"Dallin H. Oaks","sunday-afternoon",2019,4,4,0,"Purificados pelo arrependimento","/general-conference/2019/04/51oaks","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-5010-dallin-h-oaks-64k-por.mp3"
